Company Numebr,CurrentRatio,QuickRatio,CashRatio,WorkingCapital,InterestCoverageRatio,CurrentLiabilityCoverage,CurrentLiabilityCoverage,AssetLiabilityRatio,LiabilityToTangibleAsset,LiabilityToTangibleAsset,LiabilityToTangibleAsset,LiabilityToTangibleAsset,LiabilityToTangibleAsset,ROA,NetProfitToCurrentAssetA,NetProfitToFixedAssetA,ROEA,EBIT,EBTAT,EBITToAsset,ReturnOnInvestedCapital,ReturnOnLongTermInvested,OperatingMarginRatio,OperatingCostRatio,OperatingProfiToRevenue,OperatingNetProfiToRevenue,GrossCostRatio,ManagementExpenseRate,FinancialExpenseRate,PeriodExpenseRate,ProfitToCost,ImpairmentLossToRevenue,EBITDAToRevenue,EBITToRevenue,ROEParentA,OperatingIncomeCashRatioA,OperatingIncomeCashRatioB,EquityAppreciationRatioA,EquityGrowthRatioA,FixedAssetsGrowthA,AssetsGrowthA,ReceivablesToIncome,ReceivableTurnoverA,InventoryTurnoverA,CurrentAssetToIncome,CurrentAssetTurnoverA,FixedAssetToIncome,FixedAssetTurnoverA,NoncurrentAssetTurnoverA,CapitalIntensity,AssetTurnoverA,EequityTurnoverA,labels
7778,5.717532,5.715368,4.039772,44968419.66,-329.798156,1.463044,-393.263785,0.146983,0.146983,1.17231,0.17231,0,0,0.152446,0.182051,1.002515,0.179355,11695384.66,9891905.254,0.180339,0.178714,0.266658,0.288084,0.711916,0.198446,0.163984,0.850533,0.137635,-0.000586,0.13794,0.228134,0.00025,0.236176,0.193295,0.176659,1.002305,0.230492,1.707507,0.707507,0.104615,0.628771,0.045045,22.199891,0.000341,1.571249,0.900755,1.110179,0.163572,6.11351,5.845043,1.07184,0.932975,0
7779,10.999536,10.159568,7.415783,8215636.14,-194.306486,4.503664,-402.565143,0.086576,0.086852,1.094782,0.094782,0,0,0.146233,0.154574,23.907254,0.161153,1785987.5,1389773.26,0.188199,0.160093,0.224093,0.15738,0.84262,-0.143163,0.147902,1.143163,0.25929,-0.000973,0.310729,0.164797,-0.013292,0.194401,0.189095,0.161153,1.548642,0.391768,1.192113,0.192113,0.018495,0.213507,0.132162,7.566459,0.073068,1.550174,0.956835,1.045112,0.006186,161.642336,20.864885,1.004762,0.99526,0
7780,0.711937,0.692379,0.00411,-18906099.91,1.812763,-0.088847,-1.705986,0.868755,1.064435,7.61933,6.61933,0.08387,-0.048685,0.077573,0.054029,0.162687,0.251093,6196171.67,5630680.581,0.080883,0.108242,0.422209,0.169419,0.830581,0.04097,0.05008,0.959554,0.036737,0.067806,0.122775,0.057806,0.002412,0.14771,0.122916,0.251093,1.122018,-0.115676,1.33528,0.33528,-0.054036,0.086168,0.544133,1.837786,0.025464,186.878053,0.926917,1.078845,0.307834,3.248508,1.687033,1.519674,0.658036,0
7781,11.382795,9.956153,2.904732,15016797.35,3.989804,2.11145,178.842364,0.075848,0.075848,1.082073,0.082073,0.011464,0.015849,0.021214,0.027577,0.193739,0.022123,68127.89,605860.9197,0.003068,0.022692,0.003527,0.740692,0.259308,-0.23031,0.024244,1.23055,0.530787,0.000912,0.949637,0.002255,0.003684,0.07631,0.003638,0.022123,1.194592,0.163076,1.19649,0.19649,-0.097587,-0.070336,0.327781,3.050814,0.110186,4.457427,0.879141,1.137474,0.125139,7.991113,3.260523,1.18584,0.843284,0
7782,6.052773,4.453675,3.590491,14547438.12,-80.198781,0.026395,-15.001984,0.157418,0.157728,1.186827,0.186827,0,0,0.021364,0.022713,0.494261,0.025684,406260.56,390928.9402,0.022213,0.025355,0.026706,0.349293,0.650707,0.020784,0.019736,0.985188,0.278694,-0.000253,0.329044,0.020933,-0.000532,0.037815,0.020257,0.025684,1.120527,0.003789,1.026361,0.026361,-0.155794,0.023218,0.102756,9.731814,0.229563,1.940077,0.868923,1.15085,0.039929,25.044159,23.238095,0.911956,1.096544,0
7783,1.073375,0.975314,0.001006,3731662.56,-0.592676,-0.008303,-0.514808,0.682038,0.727942,3.145028,2.145028,0.059745,0.416034,-0.00445,-0.02129,-0.070743,-0.047566,-486117.36,-432479.2742,-0.006326,-0.009373,-0.018267,0.297147,0.702853,-0.042976,-0.0392,1.101475,0.243786,0.027665,0.308577,-0.043564,0.064059,0.028467,-0.016397,-0.047566,0.671096,-0.014242,0.954594,-0.045406,-0.018309,0.15626,1.600918,0.624642,0.168215,579.200882,1.84127,0.543103,0.55412,1.804662,1.332231,2.591891,0.385819,0
7784,0.267726,0.168901,0.086602,-475996587.6,1.74838,0.262122,6.232906,0.475012,0.503206,1.904806,0.904806,0.213263,-0.584125,0.020587,0.074043,0.011725,0.012563,47794569.59,30103691.98,0.024463,0.028054,0.035814,0.24332,0.75668,0.067677,0.04495,0.941665,0.074447,0.095361,0.176717,0.076459,-0.000323,0.431748,0.166727,0.012563,1.437876,0.594376,1.012723,0.012723,0.021565,0.060206,0.158672,6.302323,0.224092,5.092268,0.607085,1.647217,3.833788,0.260839,0.16107,6.815581,0.146723,0
7785,1.570974,1.155463,0.060295,54877806.14,5.872931,-0.058366,-2.296832,0.503778,0.524495,2.015227,1.015227,0.000878,0.001517,0.072668,0.075723,0.362841,0.120666,14343749.37,13779775.71,0.075118,0.102271,0.157711,0.244911,0.755089,0.05189,0.055616,0.94811,0.101194,0.01188,0.177812,0.062056,0.01033,0.083724,0.069772,0.120666,0.899449,-0.027287,1.137224,0.137224,0.132938,0.252928,0.467689,2.138171,0.19426,35.474786,0.734464,1.361538,0.153279,6.524053,5.144821,0.928834,1.076619,0
7786,1.781447,1.454113,0.109651,48633777.4,6.1358,0.038582,1.287053,0.414165,0.453452,1.706966,0.706966,0.02526,0.048692,0.064703,0.074205,0.516607,0.090029,11447134.97,9828916.327,0.073386,0.07839,0.160266,0.278582,0.721418,0.11472,0.097827,0.910067,0.106869,0.022184,0.160857,0.129135,0.016,0.157278,0.136117,0.090029,0.432531,0.028552,1.931774,0.931774,-0.155427,0.000783,0.525432,1.903196,0.242239,12.323482,1.318336,0.758532,0.189364,5.28084,1.864048,1.854803,0.539141,0
7787,0.775129,0.303526,0.152448,-8248561.65,-9.026247,0.076368,4.734985,0.451877,0.474471,1.824407,0.824407,0.041307,-0.245236,-0.068047,-0.225795,-0.139144,-0.136747,-5340057.3,-5779654.014,-0.062346,-0.087029,-0.103125,0.162777,0.837223,-0.076621,-0.076567,1.109572,0.150326,0.007056,0.241738,-0.065567,0.019914,-0.001953,-0.063688,-0.136747,1.196782,0.033409,0.879703,-0.120297,0.080833,0.006317,0.058237,17.171108,0.206315,14.994189,0.339101,2.948977,0.550273,1.817278,1.46537,1.021522,0.978931,0
7788,1.911593,1.015775,0.201379,28360389.23,-174.726691,0.032459,17.216796,0.364776,0.402132,1.574248,0.574248,0,0,-0.120568,-0.173893,-0.624689,-0.190887,-10248293.54,-10282743.89,-0.120162,-0.189804,-0.172683,0.09254,0.90746,-0.168688,-0.16836,1.184309,0.133868,0.000955,0.271254,-0.142355,-0.00376,-0.141773,-0.166841,-0.190887,1.273668,0.01644,0.83971,-0.16029,-0.029957,-0.075072,0.353224,2.831066,0.453713,9.804486,0.968182,1.032864,0.26951,3.710442,2.379344,1.388466,0.720219,0
7789,1.482786,0.37348,0.008502,26090506,5.769258,-0.097318,-3.156988,0.547083,0.555804,2.20791,1.20791,0,0,0.086694,0.086081,1.189252,0.154178,9610991.71,8344204.832,0.097296,0.114581,0.236598,0.327995,0.672005,0.125101,0.109156,0.874899,0.147588,0.026362,0.18714,0.14634,0.00956,0.154231,0.152089,0.154178,0.641221,-0.083225,1.231031,0.231031,-0.029834,0.324886,0.243148,4.112717,0.948657,137.541885,1.26805,0.788612,0.091785,10.895019,3.388518,1.563164,0.639728,0
7790,7.001258,6.103581,5.890251,32446114.98,259.790972,2.08372,194.512874,0.097428,0.102584,1.107944,0.107944,0.033509,0.078845,0.145767,0.313284,0.326816,0.160717,15046498.18,11904439.72,0.184054,0.15609,0.200904,0.834994,0.165006,0.434392,0.342948,0.658455,0.270984,0.001675,0.48314,0.668777,-0.018484,0.555676,0.435141,0.160717,1.153124,0.325802,1.057178,0.057178,-0.095323,-0.000426,0.018569,53.8535,0.140357,1.085804,1.094689,0.913502,1.049361,0.952961,0.787701,2.364206,0.422975,0
7791,1.482557,0.710519,0.016326,11906443.87,0.459811,-0.2316,-26.030596,0.616208,0.616208,2.605581,1.605581,0,0,-0.000281,-0.006309,-0.071052,-0.015018,100941.08,196453.1184,0.002521,-0.000701,0.011237,0.257253,0.742747,-0.073864,-0.00983,1.073864,0.219307,0.00935,0.301219,-0.004838,0.024729,0.025977,0.004299,-0.015018,1.408926,-0.243379,5.914567,4.914567,0.929605,0.658948,0.491648,2.033974,0.811301,58.287567,1.557954,0.641868,0.138344,7.228371,6.784053,1.705358,0.586387,0
7792,0.639357,0.296745,0.097062,-28638559.35,1.980506,-0.002965,-0.073738,0.751576,0.787917,4.025382,3.025382,0.405149,-0.805596,0.043642,0.054325,0.035057,0.081425,6322960.02,5571154.158,0.046371,0.062282,0.109543,0.320714,0.679286,0.043576,0.036392,0.969897,0.15564,0.042124,0.26523,0.043729,0.002451,0.157318,0.083428,0.081425,1.047848,-0.003106,1.922946,0.922946,-0.060451,-0.004979,0.163629,6.1114,0.358976,9.833092,0.669894,1.492774,1.038088,0.96331,0.885567,1.799113,0.555829,0
7793,1.090698,0.33686,0.151044,403100.66,-5.986959,-0.57232,-9.555929,0.381551,0.500408,1.616949,0.616949,0,0,-0.136812,-0.383663,-0.469671,-0.258168,-1593624.53,-1593624.53,-0.136812,-0.156179,-0.195927,0.263479,0.736521,-0.416705,-0.293512,1.421195,0.490001,0.042009,0.648626,-0.211899,0.037133152,-0.180637,-0.251503,-0.258168,1.085179,-0.40143,0.794806,-0.205194,-0.068224,-0.302893,0.095297,10.493549,0.528749,9.438982,0.765026,1.307145,0.62493,1.600179,0.93172,1.83831,0.543978,0
7794,1.990556,1.990556,0.755803,6659716.87,64.221036,0.176892,20.813382,0.471556,0.471556,1.89235,0.89235,0,0,0.192725,0.20105,5.523579,0.357119,3669608.6,2733193.056,0.257381,0.364703,0.592928,0.698658,0.301342,0.199546,0.148603,0.828084,0.317935,0.003156,0.506673,0.246921,0.01443,0.209911,0.202672,0.357119,1.108856,0.065684,1.555497,0.555497,2.034338,0.903971,0.064491,15.506093,0,3.563211,0.739136,1.352932,0.026903,37.170041,20.703087,0.787438,1.269942,0
7795,1.89757,1.847758,0.52048,14113734.6,1.476981,0.070163,1.763801,0.328189,0.341942,1.488513,0.488513,0,0,0.013638,0.000937,0.003704,0.000868,923857.04,86554.17931,0.019282,0.01626,0.032953,0.564358,0.435642,0.022312,0.002061,1.013159,0.393543,0.046128,0.529638,0.022794,0.036833,0.138963,0.068131,0.000868,0.577043,0.081361,1.347706,0.347706,0.031764,0.330706,1.284398,0.778575,0.057762,1.656851,2.200442,0.454454,0.556578,1.796695,0.75023,3.533366,0.283016,0
7796,1.208415,0.843522,0.02507,52177638.22,28.841187,-0.068154,-26.07012,0.782564,0.786561,4.599045,3.599045,0.111708,0.173724,0.042798,0.044732,0.624041,0.187748,18876253.06,14018953.55,0.056942,0.165104,0.270256,0.14877,0.85123,0.054594,0.040295,0.945414,0.064376,0.001949,0.079555,0.058291,0.011244,0.063973,0.056205,0.187748,0.80866,-0.050805,1.231145,0.231145,0.551873,0.535861,0.561961,1.779483,0.272006,53.50889,0.900801,1.110124,0.06457,15.48696,11.594229,0.98705,1.013119,0
7797,1.239026,0.605327,0.031637,47111482.32,-2.621921,-0.100768,-2.701736,0.427926,0.544752,1.748025,0.748025,0.044711,0.279242,-0.032606,-0.095704,-0.181931,-0.083151,-19274445.45,-16918890.43,-0.039229,-0.041832,-0.061997,0.197782,0.802218,-0.258932,-0.222022,1.264239,0.302935,0.069834,0.500766,-0.194119,-0.04589,0.032168,-0.1831,-0.083151,0.828693,-0.188673,0.923233,-0.076767,-0.028186,0.048064,0.785333,1.273345,1.186505,16.881983,2.319887,0.431055,1.220368,0.819425,0.425975,4.667444,0.21425,0
7798,27.914298,13.892925,5.141429,49478975.48,-4500.062888,2.133838,-1645.329231,0.031892,0.031892,1.032943,0.032943,0,0,0.185854,0.208812,2.127516,0.19202,10729139.94,10713281.2,0.186129,0.191977,0.211782,0.59517,0.40483,0.277276,0.284701,0.737057,0.258196,-6.30E-05,0.322486,0.392019,0.0088,0.308958,0.285059,0.19202,0.861965,0.104224,1.237654,0.237654,0.145235,0.246133,0.404378,2.472936,0.684853,3.982072,1.363433,0.733443,0.133818,7.47282,5.949704,1.531508,0.652951,0
7800,4.152755,4.152755,0.81594,2670255.25,-368.450607,-5.446741,-435.108921,0.101718,0.101819,1.113236,0.113236,0,0,-0.469902,-1.115448,-0.817172,-0.52453,-3906434.92,-3912650.73,-0.469154,-0.523112,-0.926523,-0.008721,1.008721,-0.436734,-0.34851,1.436734,0.335721,0.000942,0.422456,-0.243126,0.004321,-0.287566,-0.347014,-0.52453,0.937001,-0.409795,7.84958,6.84958,1.008515139,2.470614,0.186502,5.361882,0,16.289681,0.312439,3.200621,0.426483,2.344759,2.34071,0.73966,1.351972,0
7801,0.953332,0.845849,0.030128,-1328006.45,2.291796,0.071643,1.27929,0.743057,1.259179,3.891916,2.891916,0.589719,-21.174594,0.047806,0.07543,0.213137,0.104597,3652292.91,3630388.362,0.047968,0.06671,0.11164,0.381352,0.618648,0.041232,0.040877,0.969129,0.141383,0.031834,0.341902,0.042812,0.00259,0.130553,0.072958,0.104597,1.013904,0.040725,1.102416,0.102416,0.314754,1.094037,0.419312,2.38486,0.061099,58.389533,0.541921,1.845286,0.191787,5.214128,1.021393,1.520977,0.657472,0
7802,1.72338,1.637508,0.166096,25432590.66,-28.301709,-0.148626,15.379416,0.453362,0.453385,1.829363,0.829363,0.069091,0.135868,0.091682,0.134483,6.094414,0.175017,9615933.39,7870337.179,0.112901,0.142543,0.214135,0.406329,0.593671,0.165568,0.145283,0.84027,0.208548,-0.006058,0.221219,0.217829,0.01645,0.180733,0.171449,0.175017,0.411098,-0.093167,1.212146,0.212146,0.293421,0.807614,0.765108,1.307004,0.053829,9.604467,1.080308,0.925662,0.023839,41.948437,2.281708,1.518576,0.658512,0
7803,5.277951,3.980786,0.929338,30765886.67,-1594.168549,-1.086187,1611.050551,0.147383,0.156878,1.17286,0.17286,0,0,0.164124,0.211116,1.76638,0.192611,7729708.81,8008440.206,0.158408,0.192494,0.262534,0.516073,0.483927,0.131238,0.177136,0.908333,0.360171,-0.000107,0.395709,0.194366,0.01846,0.197223,0.170864,0.192611,0.815067,-0.172673,2.407527,1.407527,0.011787,1.441549,0.381739,2.619589,0.206213,6.768706,0.839046,1.191829,0.100282,9.971876,4.173891,1.078631,0.927101,0
7804,1.378219,1.246754,0.108983,9306381.39,-150.182849,-0.25381,511.530179,0.699192,0.699559,3.324375,2.324375,0,0,0.037177,0.038939,5.650774,0.124742,1833559.87,1311785.074,0.052102,0.12338,0.267161,0.179961,0.820039,0.03782,0.027037,0.962672,0.112758,-0.00025,0.135461,0.039551,0.00474,0.041908,0.037541,0.124885,0.395944,-0.127867,3.449924,2.449924,-0.230637,0.962547,0.286141,3.494781,0.066231,18.213363,0.694333,1.440231,0.004785,209.002313,38.169006,0.720532,1.387863,0
7806,11.032697,10.924942,3.904001,32859382.61,-2712.541863,0.092427,-99.336768,0.071449,0.071449,1.076946,0.076946,0,0,0.166122,0.210826,2.118887,0.178976,8266227.2,7615311.115,0.180326,0.178904,0.24819,0.804069,0.195931,0.267667,0.303551,0.767488,0.320238,-0.000121,0.540959,0.447145,0.024932,0.337584,0.329375,0.178976,0.699761,0.012062,1.77008,0.77008,4.725502,0.170526,0.810911,1.23318,0.014063,1.962749,1.439816,0.694533,0.14326,6.980339,2.585754,1.82655,0.54748,0
7807,2.149073,2.149073,0.398563,19230925.51,215.32543,0.057425,-67.963371,0.44089,0.44089,1.788557,0.788557,0,0,-0.078251,-0.082193,-20.19546,-0.13929,-3044884.61,-2970027.514,-0.080214,-0.139956,-0.134126,0.107489,0.892511,-0.053685,-0.052365,1.053685,0.076326,-0.00025,0.133064,-0.052346,0.005279,0.069016,-0.053935,-0.13929,0.955756,0.017024,0.87774,-0.12226,-0.287869,-0.220382,0.33699,2.967451,0,8.463461,0.637098,1.569618,0.002593,385.667069,28.330935,0.672395,1.487222,0
7808,7.076971,6.244588,3.745971,16118398.26,-610.760518,4.812183,-770.673414,0.059249,0.062521,1.062981,0.062981,0,0,0.212842,0.508487,0.404017,0.22664,10115269.12,9529083.404,0.225958,0.226247,0.270886,0.409027,0.590973,0.289155,0.267317,0.710845,0.081998,-0.000464,0.110216,0.404685,0.001307,0.339784,0.283297,0.22664,1.163214,0.357472,1.293059,0.293059,0.005474,0.193659,0.134545,7.43245,0.061833,3.593652,0.525711,1.902186,0.661647,1.511379,1.37353,1.253762,0.7976,0
7809,3.919506,2.815217,0.701634,13990468.25,86.215904,0.575175,451.510972,0.236392,0.236392,1.309572,0.309572,0,0,0.026467,0.028241,0.496799,0.034266,526310.16,536653.8746,0.025963,0.033618,0.034593,0.26631,0.73369,0.038616,0.044404,1.086954,0.289482,0.000511,0.335471,0.040731,0.004803,0.072167,0.044059,0.034266,0.929258,0.230736,1.035482,0.035482,-0.218364,-0.094403,0.548704,1.822475,0.442995,3.552819,1.572345,0.635993,0.08938,11.188191,8.02161,1.697008,0.589272,0
7810,2.691637,1.913582,0.199967,14922750.9,-1.087744,-0.140542,-1.898788,0.313269,0.31978,1.456174,0.456174,0.003397,0.00445,-0.021216,-0.052849,-1.051193,-0.064406,-710228.08,-653799.5991,-0.025033,-0.024518,-0.036001,0.460866,0.539134,-0.085739,-0.042141,1.109595,0.356933,0.021927,0.551401,-0.041978,0.01164,0.003252,-0.023851,-0.064406,0.968325,-0.041635,0.97879,-0.02121,-0.601665,0.00525,0.409647,2.441128,0.230498,16.880483,0.797394,1.254085,0.040089,24.944379,6.435248,0.952788,1.049551,0
7811,2.974617,2.358379,0.34467,182124665.1,44.667262,0.199751,25.208546,0.27444,0.300124,1.378246,0.378246,0.022683,0.033106,0.078057,0.099203,0.829179,0.104768,32644981.06,27840368.42,0.091175,0.104834,0.131917,0.413335,0.586665,0.139051,0.1243,0.923478,0.154295,0.003338,0.307375,0.163026,0.016623,0.185307,0.149089,0.104768,1.009733,0.084141,1.168567,0.168567,-0.018359,0.182288,0.755789,1.323121,0.259577,6.887789,1.25299,0.798091,0.149908,6.670769,2.616373,1.635198,0.611547,0
7812,1.604398,1.55541,1.450008,8759972.77,242.206643,-0.174078,-1470.38083,0.58888,0.589364,2.432382,1.432382,0,0,-0.027168,-0.028829,-0.567444,-0.066253,415604.8,-673163.1025,0.016886,-0.066083,0.039756,0.800285,0.199715,0.028969,-0.04662,0.97109,0.631664,0.000119,0.757251,0.030077,0.037133152,0.075857,0.028902,-0.066253,1.097595,-0.175457,0.937864,-0.062136,-0.127586,-0.07797,0,88.751197,0.049376,0.684234,1.617102,0.61839,0.082157,12.17178,10.584025,1.711584,0.584254,0
7813,2.953068,2.638555,0.942066,19092880.18,-438.689549,0.673378,-459.739293,0.243319,0.243319,1.321561,0.321561,0,0,0.136724,0.190778,0.489977,0.181161,6281433.34,5494979.145,0.156344,0.18069,0.227197,0.606337,0.393663,0.269808,0.248424,0.793281,0.239772,-0.000646,0.372512,0.370644,0.010171,0.325711,0.283333,0.181161,1.17723,0.296928,1.221241,0.221241,-0.071583,0.14696,0.131642,7.596376,0.138685,2.407281,1.302163,0.767953,0.507011,1.972345,1.960481,1.812242,0.551803,0
7815,2.98739,2.985607,0.390106,55582836.03,21.927234,0.041881,5.254972,0.299154,0.311417,1.426848,0.426848,0,0,0.035544,0.037104,4.103375,0.047314,4887507.09,3248200.143,0.052279,0.050716,0.076401,0.299033,0.700967,0.071975,0.047559,0.928117,0.147544,0.003419,0.162531,0.082873,0.061565,0.084217,0.07498,0.047314,1.24277,0.017969,1.049663,0.049663,-0.141484,-0.106929,0.966588,1.034567,0.000765,5.974504,1.281761,0.780177,0.01159,86.28057,6.558582,1.434233,0.697237,0
7816,1.10147,0.423736,0.058514,214008718.7,8.161269,-0.025305,-5.536435,0.875996,0.876315,8.064247,7.064247,0.091079,0.141806,0.024887,0.022014,0.812568,0.168863,78672640.52,58282150.18,0.032213,0.102843,0.255737,0.060747,0.939253,0.0296,0.022535,0.971061,0.023376,0.004248,0.027624,0.031461,0.001522,0.037614,0.034666,0.168863,0.836844,-0.023517,1.203171,0.203171,-0.037529,0.127048,0.267225,3.742163,0.629847,18.389159,1.023643,0.976903,0.027733,36.058707,19.040044,1.076164,0.929226,0
7817,1.973057,0.977913,0.547299,30795688.54,0.269797,0.64224,19.06259,0.584006,0.584006,2.40388,1.40388,0.160746,0.16236,0.005771,-0.011276,-8.584913,-0.026972,287676.23,260158.1498,0.004584,0.007855,0.009935,0.492217,0.507783,-0.119617,-0.093711,1.119617,0.426526,0.141911,0.603305,-0.093263,-0.000897,0.040738,0.038287,-0.026972,3.546914,2.705185,0.973736,-0.026264,-0.183337,-0.220414,1.800506,0.5554,4.191661,0.433786,8.310738,0.120326,0.010916,91.610208,24.286691,8.351913,0.119733,0
7818,10.134101,5.672752,1.911321,37243912.09,7.956262,0.389813,2.490827,0.085121,0.092046,1.09304,0.09304,0,0,0.079702,0.076953,1.18745,0.072557,5077055.07,3636898.36,0.105988,0.087118,0.120585,0.360157,0.639843,0.121243,0.086838,0.90631,0.189448,0.017427,0.253794,0.135652,-0.00021,0.168156,0.13865,0.072557,1.173083,0.043407,1.085234,0.085234,-0.147173,0.055846,0.32396,3.086802,0.496781,4.69859,1.128454,0.886168,0.073129,13.674391,5.564374,1.308169,0.764427,0
7819,0.718212,0.718212,0.649096,-5124558.16,2.363306,0.3217,5.063378,0.405686,0.415491,1.682612,0.682612,0,0,0.054757,0.099469,0.05391,0.048766,2730635.08,2252157.6,0.060914,0.054985,0.116237,0.696512,0.303488,0.154665,0.127012,0.864887,0.363218,0.112957,0.536921,0.183239,0.001157,0.522442,0.266953,0.048766,1.117454,0.571946,1.309659,0.309659,-0.079786,0.299184,0.085259,11.728932,0,0.866536,1.2769,0.783147,2.355993,0.424449,0.322007,4.382423,0.228184,0
7820,4.358193,4.320704,2.013571,51923081.62,102.578474,0.064114,9.447121,0.384068,0.384068,1.623556,0.623556,0.214131,0.231111,0.150539,0.15818,2.588822,0.242026,10763844.47,10763844.47,0.150539,0.186202,0.285885,0.185084,0.814916,0.094534,0.115749,0.905647,0.07623,0.00114,0.090934,0.12778,-0.000408,0.124584,0.116889,0.232361,0.898558,0.010765,2.286451,1.286451,-0.225719,2.026388,0.189294,5.282784,0.006295,2.957831,0.731756,1.366576,0.044711,22.365802,22.365802,0.776467,1.287885,0
7821,2.484904,0.33684,0.023324,96476166.47,5.471658,-0.421221,-4.358536,0.372347,0.378389,1.593236,0.593236,0.114023,0.186575,0.127074,0.136498,0.41243,0.157564,34356550.86,26965512.43,0.15418,0.168788,0.297422,0.207682,0.792318,0.10855,0.08829,0.891366,0.05787,0.025156,0.091133,0.12733,0.000685,0.163108,0.137646,0.157564,1.14709,-0.109644,2.214168,1.214168,0.011009,0.544315,0.029149,34.306827,0.559144,164.71003,0.646824,1.546016,0.214073,4.671297,4.066077,0.892761,1.120121,0
7822,0.968187,0.556961,0.012111,-974746.09,4.883003,-0.020506,-0.475033,0.677136,0.729773,3.097283,2.097283,0.583129,-62.953831,0.047533,0.173125,0.120459,0.117074,6458472.96,6458472.96,0.047533,0.057037,0.066421,0.364574,0.635426,0.03035,0.130453,0.96965,0.172509,0.033596,0.320274,0.1365,0.013125,0.258967,0.16405,0.117074,0.682855,-0.015959,1.132598,0.132598,-0.054452,0.263172,0.302977,3.300586,0.32005,106.08803,0.753522,1.327101,1.082973,0.923384,0.370682,3.451252,0.28975,0
7823,1.299758,1.257414,0.062266,7961239.03,49.330327,0.11237,15.946532,0.580202,0.594629,2.382101,1.382101,0,0,0.170257,0.220346,1.172302,0.395829,9232274.79,7763761.597,0.201687,0.333081,0.60547,0.400997,0.599003,0.14186,0.134138,0.85814,0.17495,0.0033,0.24719,0.188503,0.008813,0.190901,0.16281,0.411681,0.780441,0.05263,1.703584,0.703584,0.060127,0.80159,0.504365,1.982692,0.019833,34.290147,0.608758,1.642689,0.114422,8.739551,5.038244,0.80724,1.238789,0
7824,1.101154,0.378187,0.056726,9467029.47,-0.346195,-0.191792,-5.818934,0.556637,0.587138,2.25549,1.25549,0.082676,0.76456,-0.0033,-0.035733,-0.063221,-0.045854,-1067920.01,-947024.3383,-0.005896,-0.003701,-0.012114,0.129757,0.870243,-0.019824,-0.014584,1.050947,0.096464,0.012217,0.163789,-0.015905,0.007127,0.015002,-0.004229,-0.037863,1.09699,-0.071087,0.928949,-0.071051,0.049863,-0.086232,0.05402,18.511745,0.267965,47.561371,0.408139,2.450146,0.230684,4.334941,3.233889,0.717364,1.393992,0
7825,1.289576,1.103284,0.004123,21344559.45,-38.586136,-0.045218,-11.183235,0.680001,0.680738,3.125009,2.125009,0.083495,0.154679,-0.083328,-0.102415,-0.751726,-0.268623,-11500081.67,-9489113.002,-0.101544,-0.238109,-0.268952,0.119429,0.880571,-0.171182,-0.140797,1.182198,0.135524,0.00431,0.157586,-0.164364,0.140677,-0.14572,-0.166325,-0.268623,0.725041,-0.048205,0.788256,-0.211744,3.565434,0.513503,1.094686,0.913504,0.198598,227.524371,1.374766,0.727396,0.187299,5.339064,3.799544,1.637956,0.610517,0
